game_id,won,vp
471,false,7
472,false,2
473,false,2
474,true,10
475,false,8
476,false,5
477,true,10
478,true,10
479,false,3
480,true,10
481,true,10
482,true,10
483,true,10
484,true,10
485,true,10
486,true,10
487,false,7
488,false,3
489,false,2
490,false,4
491,true,10
492,true,10
493,true,10
494,false,2
495,true,11
496,true,11
497,false,8
498,true,10
499,false,5
