game_id,won,vp
273,true,12
274,true,10
275,true,10
276,true,10
277,true,10
278,true,10
279,true,10
280,false,4
281,true,10
282,false,7
283,true,10
284,true,10
285,false,3
286,false,2
287,true,10
288,true,10
289,false,2
290,false,5
291,false,8
292,false,4
293,true,10
294,true,10
295,false,8
296,true,10
297,true,10
298,false,3
299,true,10
300,true,10
301,false,7
302,false,5
303,true,10
304,true,10
305,false,5
306,true,10
307,true,10
308,true,10
309,true,10
310,true,10
311,false,6
312,true,10
313,false,4
314,false,5
315,true,10
316,true,11
317,true,10
318,false,3
319,false,2
320,true,10
321,true,10
322,true,10
323,false,6
324,false,2
325,true,11
326,true,10
327,true,10
328,true,10
329,false,2
330,true,10
331,true,11
332,true,10
333,true,10
334,true,10
335,false,6
336,false,5
337,false,6
338,true,10
339,false,4
340,false,9
341,true,10
342,true,11
343,false,3
344,false,2
345,false,7
346,false,3
347,false,2
348,false,6
349,true,10
350,false,2
351,false,6
352,false,5
353,true,10
354,false,9
355,true,10
356,false,3
357,true,10
358,false,7
359,true,10
360,true,11
361,true,10
362,false,4
363,true,10
364,false,4
365,false,2
366,false,4
367,true,10
368,true,10
369,true,10
370,false,7
371,false,7
372,false,2
373,false,6
374,false,9
375,false,8
376,false,4
377,true,10
378,false,2
379,true,10
380,true,10
381,false,2
382,true,10
383,false,4
384,false,7
385,false,2
386,false,3
387,true,10
388,false,5
389,true,10
390,false,6
391,true,10
392,false,5
393,false,8
394,true,10
395,true,10
396,false,2
397,true,10
398,true,10
399,false,9
400,false,2
401,false,7
402,true,10
403,false,4
404,true,10
405,false,3
406,false,2
407,false,5
408,false,3
409,false,2
410,true,11
411,true,10
412,false,3
413,false,3
414,true,10
415,false,9
416,false,3
417,false,3
418,true,11
419,false,2
420,true,10
421,true,11
422,true,10
423,false,3
424,true,10
425,false,6
426,true,10
427,true,10
428,true,10
429,true,11
430,true,10
431,false,4
432,true,11
433,true,10
434,true,10
435,false,3
436,true,10
437,false,6
438,true,10
439,true,10
440,true,11
441,true,10
442,true,10
443,true,10
444,false,4
445,false,4
446,false,2
447,false,2
448,false,7
449,true,10
450,false,5
451,true,10
452,true,10
453,false,5
454,false,6
455,false,4
456,false,2
457,true,10
458,false,7
459,true,10
460,false,4
461,true,10
462,true,10
463,false,6
464,true,10
465,false,3
466,true,10
467,true,10
468,false,4
469,false,4
470,false,6
471,false,4
472,false,4
473,true,10
474,false,3
475,false,4
476,true,10
477,false,6
478,false,7
479,true,10
480,false,2
481,false,9
482,true,10
483,true,10
484,false,2
485,true,10
486,false,6
487,false,2
488,true,10
489,false,4
490,false,3
491,false,5
492,true,10
493,false,7
494,true,11
495,false,6
496,false,3
497,false,3
498,false,6
499,false,8
