game_id,won,vp
273,true,10
274,false,2
275,true,10
276,true,10
277,false,5
278,false,2
279,true,10
280,true,10
281,false,5
282,true,10
283,false,6
284,false,2
285,true,10
286,true,10
287,false,3
288,false,3
289,true,10
290,false,4
291,true,10
292,true,10
293,true,10
294,false,2
295,true,10
296,false,5
297,true,10
298,true,10
299,false,2
300,true,10
301,false,3
302,false,6
303,false,4
304,true,10
305,true,10
306,false,2
307,true,10
308,true,10
309,false,3
310,true,11
311,false,7
312,true,10
313,true,10
314,true,10
315,false,3
316,false,4
317,false,4
318,true,10
319,false,6
320,false,2
321,false,3
322,false,5
323,false,2
324,true,11
325,false,3
326,false,6
327,true,10
328,false,7
329,false,7
330,true,10
331,true,10
332,false,5
333,true,10
334,true,10
335,false,7
336,true,10
337,false,6
338,false,4
339,false,4
340,false,2
341,false,3
342,false,5
343,true,10
344,false,2
345,true,10
346,true,10
347,true,10
348,false,7
349,false,6
350,false,7
351,false,7
352,true,10
353,true,10
354,false,2
355,false,7
356,true,10
357,false,6
358,true,10
359,true,10
360,true,10
361,false,7
362,true,10
363,true,10
364,true,11
365,true,10
366,false,4
367,true,11
368,false,4
369,true,10
370,false,8
371,true,10
372,false,2
373,true,10
374,true,10
375,true,11
376,false,3
377,false,3
378,true,10
379,true,11
380,false,9
381,true,10
382,true,10
383,false,4
384,true,10
385,true,10
386,true,10
387,false,2
388,false,2
389,false,3
390,false,6
391,true,10
392,false,2
393,true,10
394,false,5
395,false,4
396,false,3
397,false,3
398,true,10
399,false,2
400,false,8
401,false,5
402,false,6
403,true,10
404,false,4
405,true,10
406,true,10
407,false,2
408,true,10
409,true,10
410,false,2
411,false,3
412,true,10
413,true,10
414,false,2
415,false,4
416,false,7
417,false,4
418,true,11
419,false,4
420,true,10
421,false,9
422,true,10
423,true,10
424,true,10
425,false,3
426,true,10
427,true,10
428,false,2
429,true,10
430,true,10
431,false,6
432,false,3
433,true,10
434,false,2
435,false,9
436,true,10
437,false,7
438,false,4
439,true,10
440,false,6
441,true,10
442,true,10
443,true,10
444,false,7
445,false,8
446,false,8
447,false,2
448,false,7
449,false,6
450,true,10
451,true,11
452,false,7
453,true,10
454,true,10
455,true,10
456,true,11
457,true,10
458,false,5
459,true,10
460,true,10
461,true,10
462,true,10
463,true,10
464,true,10
465,true,10
466,true,10
467,true,10
468,true,10
469,true,10
470,false,2
471,false,2
472,true,10
473,true,10
474,true,10
475,true,10
476,false,2
477,true,10
478,false,7
479,false,3
480,false,3
481,true,10
482,true,10
483,true,10
484,false,5
485,true,10
486,true,10
487,false,2
488,false,3
489,false,2
490,false,2
491,false,4
492,true,10
493,true,10
494,false,4
495,true,10
496,true,10
497,false,3
498,true,11
499,false,2
